,campaign_id,start_date,end_date,project_name,num_leads,daily_budget,duration,budget,clicks,impressions_ins,reach_ins,spend,ctr,cpl
2142,14778,2024-12-01,2024-12-02,Il Monte Galala,1,1200,3,3600,26,1367,1295,556.49,1.9019751280175567,556.49
2143,14779,2024-12-01,2024-12-02,Il Monte Galala,1,1200,3,3600,17,1216,1131,714.6300000000001,1.3980263157894737,714.6300000000001
2144,14805,2024-12-02,2024-12-03,Il Monte Galala,1,1200,3,3600,29,1534,1463,521.5699999999999,1.8904823989569755,521.5699999999999
2145,14828,2024-12-03,2024-12-04,Il Monte Galala,1,1200,3,3600,34,844,782,755.0799999999999,4.028436018957346,755.0799999999999
2146,14929,2024-12-05,2024-12-10,Il Monte Galala,34,2000,7,14000,2525,30886,29497,5322.44,8.175225021045133,156.54235294117646
2147,14930,2024-12-05,2024-12-07,Il Monte Galala,4,2000,5,10000,690,11068,10605,1344.24,6.234188651969642,336.06
2148,10866,2024-09-16,2024-09-18,Telal East - PRE,1,1200,5,6000,157,4287,3947,815.9499999999999,3.662234662934453,815.9499999999999
2149,10976,2024-09-16,2024-09-17,Telal East - PRE,1,1200,3,3600,12,491,447,289.0,2.4439918533604885,289.0
2150,11235,2024-09-21,2024-09-21,Telal East - PRE,1,1500,3,4500,19,415,376,582.96,4.578313253012048,582.96
2151,11240,2024-09-21,2024-09-23,cityscape 2023,6,1500,5,7500,159,5334,4609,2288.05,2.9808773903262096,381.3416666666667
2152,11344,2024-09-24,2024-09-24,Patio Sola - Sherouk3,2,1200,3,3600,108,4163,3680,651.95,2.594282969012731,325.975
2153,11361,2024-09-24,2024-09-25,Mountain View ICity New Cairo,1,1200,3,3600,114,2192,2099,691.6700000000001,5.200729927007299,691.6700000000001
2154,11385,2024-09-25,2024-09-29,Al Burouj,38,1200,5,6000,5183,37143,33499,2616.37,13.954177099318848,68.85184210526316
2155,8736,2024-07-29,2024-07-30,Hyde Park North - Seashore,3,1200,3,3600,151,5191,4759,760.7,2.9088807551531497,253.5666666666667
2156,8754,2024-07-29,2024-07-30,Novara Development - Reve du Nil,1,1200,3,3600,56,2340,2091,493.67999999999995,2.3931623931623935,493.67999999999995
2157,8850,2024-07-31,2024-09-04,Mar Bay - Al Marasem Ras El Hekma,7,1500,4,6000,509,27013,24911,3789.2,1.8842779402509904,541.3142857142857
2158,8851,2024-07-31,2024-07-31,Hyde Park North - Seashore,1,3000,3,9000,52,1916,1860,482.91,2.7139874739039667,482.91
2159,8868,2024-08-01,2024-08-01,Hyde Park North - Seashore,1,1200,3,3600,60,2283,2177,297.05,2.628120893561104,297.05
2160,8942,2024-08-02,2024-08-06,Hacienda Bay,5,1200,7,8400,238,13581,11997,2350.9300000000003,1.7524482733230249,470.18600000000004
2161,8943,2024-08-02,2024-08-06,Hacienda Bay,9,1200,7,8400,380,26663,23402,2759.0299999999997,1.4251959644451113,306.5588888888889
2162,8945,2024-08-02,2024-08-06,Hacienda Bay,12,1200,7,8400,293,16160,14489,2710.73,1.813118811881188,225.89416666666668
2163,9532,2024-08-21,2024-08-26,The Butterfly,13,1200,7,8400,2725,55180,52572,3359.53,4.938383472272562,258.42538461538464
2164,9692,2024-08-25,2024-09-02,The Butterfly,1,1200,3,3600,293,8021,7744,1052.6799999999998,3.6529111083406054,1052.6799999999998
2165,10292,2024-09-04,2024-09-05,El Patio Casa,1,1200,3,3600,41,3382,3151,579.73,1.212300413956239,579.73
2166,10297,2024-09-10,2024-09-11,Ora Solana West,2,1200,3,3600,251,26676,24699,1625.58,0.940920677762783,812.79
2167,11075,2024-09-18,2024-09-19,HAPTown ,1,1200,3,3600,56,1632,1545,631.23,3.431372549019608,631.23
2168,11077,2024-09-18,2024-09-19,Marakez - District 5,1,1200,3,3600,9,611,592,474.52,1.4729950900163666,474.52
2169,11078,2024-09-18,2024-09-19,Marakez - District 5,1,1200,3,3600,9,493,461,565.47,1.8255578093306288,565.47
2170,11080,2024-09-18,2024-09-19,Marakez - District 5,1,1200,3,3600,26,1511,1406,544.19,1.7207147584381206,544.19
2171,11083,2024-09-18,2024-09-19,HAPTown ,1,1200,3,3600,32,1225,1179,650.45,2.612244897959184,650.45
2172,12674,2024-10-16,2024-10-17,Ivoire West - PRE,1,1200,3,3600,127,4690,4545,437.94,2.7078891257995736,437.94
2173,14911,2024-12-05,2024-12-07,Rafts of Ark - The Ark,2,1200,3,3600,78,2019,1777,987.76,3.863298662704309,493.88
2174,14912,2024-12-05,2024-12-07,Rafts of Ark - The Ark,1,1200,3,3600,30,813,663,1159.34,3.6900369003690034,1159.34
2175,8726,2024-07-29,2024-07-30,solare - misr italia,1,1200,5,6000,49,1218,1115,1174.97,4.022988505747127,1174.97
2176,8727,2024-07-29,2024-07-30,solare - misr italia,1,1200,5,6000,27,2807,2613,1054.85,0.9618810117563236,1054.85
2177,9028,2024-08-04,2024-08-06,Hacienda West,1,1200,5,6000,598,11334,10648,1416.8700000000001,5.2761602258690665,1416.8700000000001
2178,9029,2024-08-04,2024-08-08,Azha North Coast Ras El Hekma,3,1200,7,8400,1649,23971,22053,2316.51,6.879145634308122,772.1700000000001
2179,9030,2024-08-04,2024-08-08,Azha North Coast Ras El Hekma,3,1200,7,8400,1434,13201,12079,2438.38,10.862813423225512,812.7933333333334
2180,9333,2024-08-13,2024-08-15,Sarai,9,1200,5,6000,1355,8798,7945,924.26,15.401227551716298,102.69555555555556
2181,12669,2024-10-16,2024-10-21,Il Cazar - The Crest,5,1200,7,8400,73,5724,5318,3697.43,1.2753319357092943,739.486
2182,12670,2024-10-16,2024-10-21,Cairo Design District - one ninety - LMD,5,1200,7,8400,145,11120,10146,4194.95,1.3039568345323742,838.99
2183,12675,2024-10-16,2024-10-21,Cairo Design District - one ninety - LMD,3,1200,7,8400,65,5139,4790,4323.79,1.2648375170266588,1441.2633333333333
2184,8753,2024-07-29,2024-07-30,Hyde Park North - Seashore,1,1200,3,3600,26,1329,1194,422.71,1.9563581640331076,422.71
2185,8800,2024-07-30,2024-07-31,Hyde Park North - Seashore,1,1200,3,3600,36,1381,1319,439.47999999999996,2.606806661839247,439.47999999999996
2186,8835,2024-07-31,2024-08-19,Saada North coast - سعادة,54,1500,21,31500,6928,107380,99656,16992.94,6.4518532315142485,314.68407407407403
2187,9153,2024-08-07,2024-08-08,solare - misr italia,1,1200,3,3600,47,1961,1865,402.14,2.39673635900051,402.14
2188,9160,2024-08-08,2024-08-19,Saada North coast - سعادة,31,1500,15,22500,5668,108433,101157,9805.19,5.227190984294449,316.29645161290324
2189,9275,2024-08-13,2024-09-24,Hyde Park North - Seashore,97,2000,45,90000,3704,121037,111808,32652.04,3.060221254657667,336.61896907216493
2190,9325,2024-08-14,2024-08-14,Hyde Park North - Seashore,1,1200,3,3600,53,1630,1537,527.48,3.2515337423312882,527.48
2191,9342,2024-08-14,2024-08-15,Saada North coast - سعادة,2,1500,3,4500,501,8180,7920,737.66,6.124694376528118,368.83
2192,9345,2024-08-14,2024-08-15,Hyde Park North - Seashore,2,1200,3,3600,56,1876,1816,677.8900000000001,2.9850746268656714,338.94500000000005
2193,9476,2024-08-19,2024-08-31,Fouka Bay,38,1200,13,15600,694,22287,20857,7928.25,3.1139229147036387,208.63815789473685
2194,9477,2024-08-19,2024-08-20,Fouka Bay,2,1200,3,3600,54,2484,2346,732.27,2.1739130434782608,366.135
2195,10573,2024-09-09,2024-09-09,Ora Solana West,1,1200,3,3600,71,2270,1964,400.33000000000004,3.127753303964758,400.33000000000004
2196,10664,2024-09-10,2024-09-11,Garden Lakes,1,1200,3,3600,56,1830,1676,669.31,3.060109289617486,669.31
2197,10769,2024-09-11,2024-09-12,modon west - villagio,1,1200,3,3600,42,2874,2619,438.93,1.4613778705636742,438.93
2198,10770,2024-09-11,2024-09-12,modon west - villagio,1,1200,3,3600,52,3241,3019,446.22,1.6044430731255788,446.22
2199,10775,2024-09-11,2024-09-12,Mountain View iCity October,1,1200,3,3600,58,4362,4032,442.04999999999995,1.3296652911508482,442.04999999999995
2200,10778,2024-09-11,2024-09-12,Mountain View iCity October,1,1200,3,3600,43,4348,4111,436.74,0.9889604415823366,436.74
2201,10779,2024-09-11,2024-09-12,Mountain View iCity October,1,1200,3,3600,27,2887,2708,405.84000000000003,0.9352268791132663,405.84000000000003
2202,11047,2024-09-18,2024-09-19,cityscape 2023,1,1200,3,3600,25,1867,1741,420.34000000000003,1.339046598821639,420.34000000000003
2203,11048,2024-09-18,2024-09-19,cityscape 2023,1,1200,3,3600,27,1211,1144,382.08000000000004,2.2295623451692816,382.08000000000004
2204,11951,2024-10-10,2024-10-12,Kings Way,2,2000,5,10000,87,10759,10232,1328.73,0.8086253369272237,664.365
2205,11954,2024-10-10,2024-10-11,Kings Way,3,2000,3,6000,226,27655,25842,1731.12,0.8172120773820285,577.04
2206,11955,2024-10-10,2024-10-14,Kings Way,6,1200,7,8400,271,25545,24100,3198.36,1.0608729692699157,533.0600000000001
2207,13184,2024-10-22,2024-11-05,Mountain view - mostakbal city,21,1200,15,18000,2874,72032,60227,9272.96,3.98989338071968,441.5695238095238
2208,13186,2024-10-22,2024-10-25,Mountain view - mostakbal city,3,1200,5,6000,435,10625,9327,1595.94,4.094117647058824,531.98
2209,14775,2024-12-01,2024-12-02,Mountain View ICity New Cairo,1,1200,3,3600,58,1414,1344,525.3499999999999,4.101838755304102,525.3499999999999
2210,14776,2024-12-01,2024-12-02,Mountain View ICity New Cairo,1,1200,3,3600,76,1973,1873,638.26,3.852002027369488,638.26
2211,14777,2024-12-01,2025-01-02,Mountain View ICity New Cairo,85,1200,35,42000,5751,83847,74906,21382.53,6.858921607213138,251.55917647058823
2212,15026,2024-12-10,2024-12-13,The Ark Business District,3,1200,3,3600,90,3234,2850,1598.87,2.782931354359926,532.9566666666666
2213,8648,2024-07-25,2024-07-26,Hyde Park North - Seashore,4,3000,3,9000,312,10119,9256,2303.4,3.0833086273347172,575.85
2214,8649,2024-07-25,2024-07-26,Hyde Park North - Seashore,5,3000,3,9000,352,14520,13170,2289.89,2.4242424242424243,457.97799999999995
2215,8739,2024-07-29,2024-07-29,Hyde Park North - Seashore,2,3000,3,9000,86,3291,3060,635.26,2.613187481008812,317.63
2216,8744,2024-07-29,2024-08-04,Hyde Park North - Seashore,53,3000,9,27000,1662,49816,44843,9677.52,3.336277501204432,182.59471698113208
2217,8909,2024-08-02,2024-08-02,Hacienda Bay,2,3000,3,9000,736,9220,8746,662.6,7.982646420824295,331.3
2218,8912,2024-08-02,2024-08-13,Hacienda Bay,117,3000,13,39000,22194,247754,231293,18280.44,8.958079385196607,156.2430769230769
2219,8914,2024-08-02,2024-08-03,Hacienda Bay,5,3000,3,9000,262,14293,12392,2560.2200000000003,1.833065136780242,512.0440000000001
2220,8917,2024-08-02,2024-08-10,Hacienda Bay,34,3000,11,33000,1310,66271,58436,13477.42,1.976731903849346,396.3947058823529
2221,8920,2024-08-02,2024-08-02,Hacienda Bay,2,1200,3,3600,56,1432,1282,272.39,3.910614525139665,136.195
2222,8922,2024-08-02,2024-08-02,Hacienda Bay,3,3000,3,9000,92,2621,2294,433.69,3.510110644792064,144.56333333333333
2223,8923,2024-08-02,2024-08-02,Hacienda Bay,2,3000,3,9000,80,2909,2638,400.49,2.7500859401856306,200.245
2224,8966,2024-08-02,2024-08-03,Hacienda Bay,1,1200,3,3600,35,2470,2251,561.94,1.417004048582996,561.94
2225,8967,2024-08-02,2024-08-03,Hacienda Bay,1,1200,3,3600,51,2231,2020,624.93,2.285970416853429,624.93
2226,8968,2024-08-02,2024-08-04,Hacienda Bay,5,1200,5,6000,80,4646,4167,1098.83,1.7219113215669393,219.766
2227,8969,2024-08-02,2024-08-03,Hacienda Bay,1,1200,3,3600,26,1234,1160,335.51,2.106969205834684,335.51
2228,8995,2024-08-03,2024-08-04,Hacienda Bay,2,1200,3,3600,37,1735,1645,529.03,2.132564841498559,264.515
2229,8996,2024-08-03,2024-08-04,Hacienda Bay,2,1200,3,3600,43,2160,2072,416.97,1.990740740740741,208.485
2230,8998,2024-08-03,2024-08-04,Hacienda Bay,2,1200,3,3600,26,1974,1853,406.99,1.3171225937183384,203.495
2231,8999,2024-08-03,2024-08-03,Hacienda Bay,1,1200,3,3600,10,576,558,171.7,1.7361111111111112,171.7
2232,9166,2024-08-08,2024-08-13,Hacienda Bay,56,3000,7,21000,13906,165031,155634,8830.36,8.426295665662815,157.685
2233,9424,2024-08-18,2024-09-21,Palm Hills New Cairo,95,2000,37,74000,7415,175445,162411,27178.53,4.226395736555616,286.0897894736842
2234,9425,2024-08-17,2024-09-21,Palm Hills New Cairo,52,2200,34,74800,3109,60245,55641,12182.26,5.160594240185907,234.27423076923077
2235,9426,2024-08-17,2024-08-18,Fouka Bay,1,1200,3,3600,56,1126,1075,311.67,4.9733570159857905,311.67
2236,9427,2024-08-17,2024-08-19,Fouka Bay,4,1200,5,6000,150,3335,3083,1016.48,4.497751124437781,254.12
2237,9478,2024-08-19,2024-08-20,Mountain View ICity New Cairo,1,2000,3,6000,31,1317,1273,537.0999999999999,2.3538344722854974,537.0999999999999
2238,9479,2024-08-19,2024-08-20,Plage,2,2000,3,6000,47,1806,1700,669.26,2.602436323366556,334.63
2239,9500,2024-08-21,2024-08-22,RAS ELHKEMA GENERAL - NC,8,3000,5,15000,102,9042,8453,3169.02,1.1280690112806901,396.1275
2240,9501,2024-08-20,2024-08-20,RAS ELHKEMA GENERAL - NC,1,3000,3,9000,12,1007,976,453.40999999999997,1.1916583912611718,453.40999999999997
2241,9502,2024-08-20,2024-08-20,RAS ELHKEMA GENERAL - NC,1,3000,3,9000,34,1088,1038,498.04,3.125,498.04
2242,9508,2024-08-20,2024-08-20,New zayed / zayed - general,1,3000,3,9000,16,683,660,183.93,2.342606149341142,183.93
2243,9509,2024-08-20,2024-08-23,New zayed / zayed - general,10,3000,5,15000,280,13981,12711,4499.49,2.0027179743938204,449.94899999999996
2244,9510,2024-08-20,2024-08-22,New zayed / zayed - general,3,3000,5,15000,240,7678,6709,2608.08,3.125814014066163,869.36
2245,9518,2024-08-20,2024-08-22,The Butterfly,2,1200,5,6000,487,9287,8505,843.1600000000001,5.243889307634327,421.58000000000004
2246,9519,2024-08-20,2024-08-27,The Butterfly,11,1200,9,10800,1892,46195,43509,4292.76,4.095681350795541,390.2509090909091
2247,9531,2024-08-21,2024-08-23,The Butterfly,3,1200,5,6000,332,7838,7434,986.0600000000001,4.235774432253126,328.68666666666667
2248,9608,2024-08-22,2024-09-20,cityscape 2023,209,4000,31,124000,4599,189425,169518,47221.52,2.4278738286920944,225.9402870813397
2249,9609,2024-08-22,2024-09-20,cityscape 2023,253,4000,31,124000,5535,239564,213653,47221.21,2.3104473126179226,186.64509881422924
2250,9637,2024-08-22,2024-08-23,cityscape 2023,1,4000,3,12000,105,4967,4810,520.0799999999999,2.113952083752768,520.0799999999999
2251,9642,2024-08-22,2024-08-23,cityscape 2023,1,4000,3,12000,33,2681,2605,574.95,1.2308839985080196,574.95
2252,9662,2024-08-24,2024-08-24,cityscape 2023,1,3000,3,9000,34,2005,1888,953.97,1.6957605985037407,953.97
2253,9663,2024-08-24,2024-08-24,cityscape 2023,2,3000,3,9000,61,2231,2109,1143.4099999999999,2.7341999103541013,571.7049999999999
2254,9665,2024-08-24,2024-08-24,cityscape 2023,1,3000,3,9000,48,1640,1544,967.83,2.9268292682926833,967.83
2255,9666,2024-08-24,2024-08-24,cityscape 2023,2,3000,3,9000,204,4051,3566,964.84,5.035793631202172,482.42
2256,9668,2024-08-24,2024-08-24,cityscape 2023,1,1200,3,3600,23,1249,1175,423.32,1.8414731785428344,423.32
2257,9669,2024-08-24,2024-08-24,cityscape 2023,3,3000,3,9000,129,5812,5137,1278.29,2.2195457673778387,426.09666666666664
2258,9670,2024-08-24,2024-08-24,cityscape 2023,1,1200,3,3600,36,1442,1348,458.72,2.496532593619972,458.72
2259,9671,2024-08-24,2024-08-24,cityscape 2023,1,3000,3,9000,70,2909,2597,946.02,2.4063251976624267,946.02
2260,9678,2024-08-24,2024-08-26,cityscape 2023,44,6000,5,30000,1226,43054,35622,4796.9800000000005,2.8475867515213453,109.02227272727274
2261,9679,2024-08-24,2024-08-25,cityscape 2023,1,1200,3,3600,39,927,873,217.70000000000002,4.207119741100324,217.70000000000002
2262,9681,2024-08-24,2024-08-25,cityscape 2023,1,1200,3,3600,41,1267,1198,242.81,3.235990528808208,242.81
2263,9682,2024-08-24,2024-08-25,cityscape 2023,1,1200,3,3600,47,1278,1214,238.2,3.6776212832550863,238.2
2264,9683,2024-08-24,2024-08-26,cityscape 2023,50,6000,5,30000,1657,56371,47053,4196.91,2.9394546841461033,83.9382
2265,9684,2024-08-24,2024-08-25,cityscape 2023,1,1200,3,3600,69,1735,1640,248.55,3.976945244956772,248.55
2266,9687,2024-08-25,2024-08-25,cityscape 2023,2,1200,3,3600,78,1339,1235,225.77,5.825242718446602,112.885
2267,9689,2024-08-25,2024-08-26,cityscape 2023,42,6000,4,24000,1159,35891,32484,3671.86,3.229221810481736,87.4252380952381
2268,9690,2024-08-25,2024-08-25,cityscape 2023,3,1200,2,2400,120,4166,3730,512.13,2.8804608737397985,170.71
2269,9710,2024-08-25,2024-08-26,cityscape 2023,30,6000,4,24000,836,31359,28424,2836.91,2.6659013361395454,94.56366666666666
2270,9711,2024-08-25,2024-08-26,cityscape 2023,1,1200,3,3600,33,1203,1169,137.88,2.7431421446384037,137.88
2271,9712,2024-08-25,2024-08-26,cityscape 2023,1,1200,3,3600,33,1275,1233,133.21,2.588235294117647,133.21
2272,9713,2024-08-25,2024-08-26,cityscape 2023,1,1200,3,3600,32,1109,1082,177.8,2.8854824165915236,177.8
2273,10188,2024-09-03,2024-09-20,cityscape 2023,105,3000,19,57000,2349,142693,122607,23222.0,1.64619147400363,221.16190476190476
2274,10190,2024-09-03,2024-09-21,Palm Hills New Cairo,61,3000,18,54000,5016,122844,112017,18232.14,4.083227508059002,298.8875409836065
2275,10200,2024-09-03,2024-09-03,Il Cazar - The Crest,1,1200,3,3600,37,926,829,245.06,3.995680345572354,245.06
2276,10201,2024-09-03,2024-09-17,Il Cazar - The Crest,28,2000,17,34000,2678,73593,65533,12277.0,3.638933050697757,438.4642857142857
2277,10202,2024-09-03,2024-09-17,Il Cazar - The Crest,2,1200,3,3600,217,6790,6342,1721.07,3.1958762886597936,860.535
2278,10514,2024-09-08,2024-09-10,Bloomfields ,3,1200,5,6000,375,9855,9130,1300.34,3.8051750380517504,433.44666666666666
2279,10545,2024-09-09,2024-09-09,Bloomfields ,1,1200,3,3600,146,4074,3763,578.62,3.5837015218458514,578.62
2280,10642,2024-09-10,2024-09-11,ZED East - Ora Development,1,1200,3,3600,63,1645,1524,682.1,3.829787234042553,682.1
2281,10904,2024-09-15,2024-09-16,Badya - Palm Hills,1,1200,3,3600,31,1507,1419,747.7199999999999,2.05706702057067,747.7199999999999
2282,10907,2024-09-15,2024-09-21,Bloomfields ,18,1200,5,6000,1034,24390,21944,3301.5099999999998,4.2394423944239445,183.41722222222222
2283,10908,2024-09-15,2024-09-16,Bloomfields ,2,1200,3,3600,179,4373,3880,810.5699999999999,4.093299794191631,405.28499999999997
2284,10909,2024-09-15,2024-09-21,Bloomfields ,12,1200,5,6000,517,8606,7693,3306.27,6.00743667208924,275.5225
2285,10911,2024-09-15,2024-09-21,ZED East - Ora Development,9,1200,5,6000,986,21680,19837,3280.61,4.547970479704797,364.51222222222225
2286,10913,2024-09-15,2024-09-21,ZED East - Ora Development,11,1200,5,6000,399,9392,8757,3317.83,4.248296422487223,301.6209090909091
2287,10914,2024-09-15,2024-09-17,ZED East - Ora Development,2,1200,5,6000,203,3215,2984,1064.9,6.314152410575427,532.45
2288,10929,2024-09-15,2024-09-19,Yellow Residence - Urbnlanes,2,1200,5,6000,38,1845,1615,1418.78,2.059620596205962,709.39
2289,10930,2024-09-15,2024-09-16,Yellow Residence - Urbnlanes,1,1200,3,3600,8,476,444,507.78,1.680672268907563,507.78
2290,10931,2024-09-15,2024-09-19,Yellow Residence - Urbnlanes,3,1200,5,6000,55,2341,2110,1496.76,2.349423323366083,498.92
2291,11124,2024-09-19,2024-09-20,HAPTown ,1,1200,3,3600,77,2448,2194,795.76,3.145424836601307,795.76
2292,11126,2024-09-19,2024-09-20,HAPTown ,1,1200,3,3600,221,4679,4156,761.6400000000001,4.723231459713614,761.6400000000001
2293,12405,2024-10-14,2024-10-17,Kings Way,6,2200,5,11000,591,18710,17675,2383.9700000000003,3.158738642437199,397.3283333333334
2294,12406,2024-10-14,2024-10-15,Kings Way,1,1200,3,3600,120,4170,4048,798.13,2.877697841726619,798.13
2295,12432,2024-10-14,2024-10-15,Kings Way,1,1200,3,3600,173,5216,5047,809.99,3.316717791411043,809.99
2296,12805,2024-10-17,2024-10-18,Stei8ht,1,1200,3,3600,28,2711,2526,596.47,1.0328292143120619,596.47
2297,12806,2024-10-18,2024-10-19,Stei8ht,2,1200,5,6000,52,3268,3005,766.48,1.591187270501836,383.24
2298,8717,2024-07-28,2024-08-08,Dubai General,28,6842,9,61578,4321,145777,122317,39927.0,2.9641164244016545,1425.9642857142858
2299,8718,2024-07-28,2024-07-29,Dubai General,1,6842,3,20526,447,13602,12545,3006.58,3.2862814292015883,3006.58
2300,8719,2024-07-28,2024-07-29,Dubai General,1,6842,3,20526,198,8502,8191,2289.92,2.328863796753705,2289.92
2301,8856,2024-07-31,2024-08-01,Dubai General,1,6842,3,20526,471,11242,10285,2371.27,4.189645970467888,2371.27
2302,8857,2024-08-01,2024-08-01,Dubai General,1,6842,3,20526,269,12718,11447,2072.85,2.1151124390627456,2072.85
2303,9192,2024-08-08,2024-08-15,Dubai General,22,4000,7,28000,1527,48337,42895,13321.34,3.159070691188944,605.5154545454545
2304,9193,2024-08-08,2024-08-10,Dubai General,3,4000,5,20000,203,8840,7884,3571.8100000000004,2.296380090497738,1190.6033333333335
2305,9197,2024-08-08,2024-08-17,Dubai General,37,4000,11,44000,2048,93031,76932,28343.68,2.201416732057056,766.0454054054054
2306,9171,2024-08-08,2024-08-13,Ahly Sabour Ras hikma,33,1200,7,8400,2006,66485,62006,4027.14,3.017221929758592,122.03454545454545
2307,10142,2024-09-03,2024-09-03,Mar Bay - Al Marasem Ras El Hekma,1,1200,3,3600,70,2808,2678,570.71,2.492877492877493,570.71
2308,10167,2024-09-03,2024-09-05,Ever - new cairo - cred,1,1200,3,3600,86,2282,2104,897.5,3.7686240140227865,897.5
2309,10345,2024-09-05,2024-09-06,Ora Solana West,2,1200,3,3600,85,5501,5123,851.42,1.5451736047991276,425.71
2310,10351,2024-09-05,2024-09-10,ZED East - Ora Development,10,1200,7,8400,771,47149,44062,3513.37,1.6352414685359182,351.337
2311,10353,2024-09-05,2024-09-06,ZED West - Ora Development,1,1200,3,3600,70,4529,4150,807.3299999999999,1.545595054095827,807.3299999999999
2312,13573,2024-10-30,2024-10-30,Blanks - Manaj - New cairo,1,1200,3,3600,13,391,369,350.77,3.324808184143223,350.77
2313,13578,2024-10-30,2024-10-30,Blanks - Manaj - New cairo,1,1200,3,3600,7,313,301,321.57,2.2364217252396164,321.57
2314,14202,2024-11-18,2024-11-22,Blanks - Manaj - New cairo,13,1200,7,8400,212,10182,9682,2824.35,2.082105676684345,217.2576923076923
2315,14207,2024-11-18,2024-11-22,Blanks - Manaj - New cairo,9,1200,7,8400,124,4783,4429,2919.17,2.592515157850721,324.3522222222222
2316,14209,2024-11-18,2024-11-22,Blanks - Manaj - New cairo,10,1200,7,8400,122,11810,11267,2766.34,1.0330228619813717,276.634
2317,14215,2024-11-18,2024-11-22,Blanks - Manaj - New cairo,7,1200,7,8400,72,3349,3143,2855.68,2.1498954911914003,407.9542857142857
2318,8656,2024-07-25,2024-10-20,Badya - Palm Hills,104,1500,53,79500,10281,208138,179228,44333.88,4.939511285781549,426.28730769230765
2319,8788,2024-07-30,2024-08-04,Mountain View ICity New Cairo,11,1200,8,9600,401,12482,11014,4014.1,3.212626181701651,364.91818181818184
2320,8882,2024-08-01,2024-09-19,Makadi Heights,25,1200,29,34800,2394,88302,75415,22053.11,2.711150370320038,882.1244
2321,8988,2024-08-03,2024-08-09,Salt,7,1200,9,10800,773,13519,11916,4700.47,5.717878541312228,671.4957142857144
2322,9073,2024-08-07,2024-10-20,Badya - Palm Hills,7,1500,76,114000,249,12795,11294,7590.77,1.9460726846424383,1084.3957142857143
2323,9694,2024-08-26,2024-08-26,LUMIA Residence - Dubai Developments,1,1200,3,3600,127,3288,3063,788.9300000000001,3.8625304136253042,788.9300000000001
2324,12664,2024-10-16,2024-10-18,Al Maqsed - New Capital - City Edge,3,1200,5,6000,636,5840,5235,1399.0,10.89041095890411,466.3333333333333
2325,8760,2024-07-30,2024-08-17,Shamasi - serac sidi abdelrahman,80,1200,19,22800,3022,81833,73853,8535.11,3.692886732736182,106.68887500000001
2326,8761,2024-07-30,2024-08-17,Shamasi - serac sidi abdelrahman,83,1200,19,22800,1730,55736,50958,12626.08,3.1039184728003444,152.12144578313254
2327,8980,2024-08-03,2024-08-03,Hacienda Bay,1,1200,3,3600,92,3763,3512,394.15,2.444857826202498,394.15
2328,9137,2024-08-07,2024-08-07,Seazen,1,1200,3,3600,26,357,326,256.31,7.282913165266107,256.31
2329,9316,2024-08-13,2024-08-14,solare - misr italia,1,1200,3,3600,12,850,828,457.42,1.411764705882353,457.42
2330,9317,2024-08-13,2024-08-14,solare - misr italia,1,1200,3,3600,13,1193,1161,487.57000000000005,1.0896898575020955,487.57000000000005
2331,9833,2024-08-29,2024-08-29,The Butterfly,1,1200,3,3600,310,9006,8637,440.82,3.4421496779924494,440.82
2332,9834,2024-08-29,2024-08-29,The Butterfly,1,1200,3,3600,219,8406,8140,447.25,2.6052819414703783,447.25
2333,10124,2024-09-02,2024-09-03,The Butterfly,1,1200,3,3600,233,10247,9835,605.08,2.2738362447545626,605.08
2334,10557,2024-09-09,2024-09-24,cityscape 2023,117,3500,17,59500,2113,110343,100615,21517.54,1.9149379661600647,183.9105982905983
2335,10559,2024-09-09,2024-09-09,ZED East - Ora Development,1,1200,3,3600,66,1380,1269,571.14,4.782608695652174,571.14
2336,11220,2024-09-20,2024-09-21,Mountain View ICity New Cairo,1,1200,3,3600,67,1203,1153,584.1800000000001,5.569409808811305,584.1800000000001
2337,11221,2024-09-20,2024-09-21,Mountain View ICity New Cairo,1,1200,3,3600,92,2307,2106,627.62,3.987863025574339,627.62
2338,11222,2024-09-20,2024-09-21,Patio Sola - Sherouk3,1,1200,3,3600,116,5334,4932,623.24,2.1747281589801273,623.24
2339,11223,2024-09-20,2024-09-24,Patio Sola - Sherouk3,12,2000,7,14000,702,37175,32880,3563.84,1.8883658372562204,296.9866666666667
2340,11313,2024-09-23,2024-09-24,Mountain View ICity New Cairo,2,1200,3,3600,110,1593,1495,629.39,6.905210295040804,314.695
2341,11324,2024-09-23,2024-09-24,Al Burouj,8,1200,3,3600,633,6440,5520,626.24,9.829192546583851,78.28
2342,11331,2024-09-23,2024-09-24,Al Burouj,5,1200,3,3600,481,6662,5857,480.66999999999996,7.220054037826479,96.13399999999999
2343,11475,2024-09-30,2024-10-01,Mountain View iCity October,1,1200,3,3600,144,7669,7246,736.3199999999999,1.877689398878602,736.3199999999999
2344,11623,2024-10-02,2024-10-06,Mountain View iCity October,7,1200,7,8400,389,20648,19382,2517.31,1.8839597055404882,359.61571428571426
2345,11907,2024-10-09,2024-10-15,Kings Way,7,1200,7,8400,375,29731,28043,4190.67,1.2613097440382093,598.6671428571428
2346,11908,2024-10-09,2024-10-11,Kings Way,2,1200,5,6000,203,17391,16220,1314.58,1.1672704272324765,657.29
